provider_id,category_id,product_name,model,year,color,km,price
31,CWZ,Kia,Telluride,2005,Maroon,228625,31455
31,VGT,McLaren,600LT,2017,Aqua,103623,22703
31,VSF,Dodge,Durango,2015,RoyalBlue,119260,24888
31,OBV,Genesis,Mint,2006,Linen,224450,28853
31,FQW,Kia,K900,2007,LightSeaGreen,61047,29921
31,BZY,Maserati,GranTurismo,2007,DarkGreen,224581,28001
31,SQY,Alfa,Romeo 8C,1999,SteelBlue,209164,40879
31,RJU,Toyota,Prius,2017,DarkOliveGreen,249210,38388
31,WKZ,Porsche,Cayenne,1998,Gainsboro,223382,40409
32,NMB,Genesis,GV70,2014,Beige,127256,43889
32,NLH,Volvo,V60,2010,DarkGray,88536,17443
32,LSV,Ford,Escape,2011,Sienna,138556,15818
32,FSG,Lamborghini,Urus,2002,Lime,78466,26169
32,ECA,Nissan,Murano,2020,LightGoldenRodYellow,224573,20450
32,UQM,Lexus,LS,1997,Gold,21774,18921
32,ANI,Ford,F-150,2011,MediumTurquoise,48736,40303
32,WHY,BMW,i3,2016,Thistle,97145,17793
32,IAR,Ford,Escape,2013,YellowGreen,174624,16240
32,IWX,Maserati,Ghibli,2007,Yellow,111266,40074
32,JBY,GMC,Savana,2003,SlateBlue,77172,17658
33,SYJ,Acura,TSX,2023,MediumPurple,6622,35160
33,VHP,Honda,Insight,1996,HotPink,222062,18829
33,HBT,Chrysler,300,2002,LightYellow,77025,35280
33,XOZ,Land Rover,Range Rover LWB,1999,SlateBlue,117194,26143
33,TVG,Chevrolet,Sonic,2008,MediumSlateBlue,26488,30882
33,QFV,Lexus,RC,1998,LightSalmon,231883,20550
33,UPR,Dodge,Nitro,2002,DarkSalmon,197498,27575
33,CFU,Ford,Explorer,2010,DimGray,13046,24336
33,YZF,Bentley,Continental,2012,OliveDrab,115797,21706
33,YXS,Subaru,Crosstrek,2006,PaleGreen,45229,23668
33,VZR,Bentley,Mulsanne,2010,Snow,201977,19171
33,JDO,Kia,Stinger,2006,DarkCyan,201968,15984
34,FKV,Ferrari,Portofino,2005,Thistle,18227,42165
34,VHP,Toyota,C-HR,1998,FloralWhite,33001,18444
34,BWV,Kia,Niro,2002,MidnightBlue,144176,30290
34,FKO,Bentley,Bentayga V8,1999,White,237196,43928
34,EZX,Ferrari,Roma,2020,DarkSalmon,252154,31651
34,RWE,Cadillac,XT6,2005,Chocolate,139879,15854
34,YHM,Honda,Element,2000,Salmon,43395,37646
34,ANJ,Infiniti,Q50,2009,Olive,243829,18344
34,FFA,Rolls-Royce,Dawn,2023,LightPink,258721,22907
34,ZZC,Mercedes-Benz,GLA,2014,DarkMagenta,141086,22133
35,DPC,Acura,RSX,2008,DarkGreen,152697,28832
35,OXU,Subaru,Impreza,2007,Silver,264264,26334
35,KIL,Buick,Century,2020,Indigo,179456,38463
35,URF,Ford,Escape,1997,LightSteelBlue,32695,15318
35,OKP,Mazda,RX-4,2017,MediumOrchid,89892,16720
35,UAL,Kia,Soul,2021,Fuchsia,167027,30946
35,SMV,Tesla,Model ATV,2014,RosyBrown,25321,19542
35,EBH,Volkswagen,Tiguan Allspace,2006,Khaki,260249,38205
35,TJU,Ford,Escape,2015,SkyBlue,176537,42158
35,EDS,Chevrolet,Trax,2003,Gray,203644,17235
35,MIS,Volkswagen,Golf,2017,Moccasin,46171,22648
35,SJC,Jaguar,E-PACE,2003,LightSlateGray,145360,22853
35,SJK,Porsche,Cayman GT4,2008,BurlyWood,135804,40675
35,YMS,BMW,i3,2010,Gray,65751,19626
35,YZV,GMC,Sierra HD,1997,LightCoral,253246,18428
35,LUI,Jeep,Wrangler,1999,WhiteSmoke,140526,15142
35,EVR,Mercedes-Benz,E-Class,2017,Khaki,60633,29895
36,YYP,Bentley,Bentayga,2006,Red,251976,23706
36,OTG,Ferrari,Roma,2020,DarkSeaGreen,1850,27571
36,VRH,Bentley,Bentayga Mulliner,2002,GhostWhite,186797,34396
36,AMM,Subaru,Outback,2008,DarkSalmon,232236,35396
36,HUL,GMC,Terrain,2010,GhostWhite,237802,28090
36,MJK,McLaren,600LT,2007,PaleGoldenRod,54423,21339
36,IRX,Toyota,Tundra,2004,MediumVioletRed,161887,18304
36,PWX,Volkswagen,Jetta,1997,DarkOliveGreen,183107,40267
36,BLZ,McLaren,765LT,2018,BlanchedAlmond,229178,30784
36,SGM,Buick,Encore,2009,Khaki,248805,20142
36,LBW,Volvo,S90,2002,ForestGreen,229186,33494
36,YQP,Acura,MDX,2014,DarkTurquoise,4460,35355
36,HXU,Jeep,Gladiator,2016,LightSalmon,262722,32320
36,ALS,Chrysler,300,2003,LightGoldenRodYellow,40454,20063
36,XCE,Acura,MDX,2015,Azure,157403,30819
36,SEB,Infiniti,Q60,2013,CadetBlue,126603,30205
36,TIH,Mitsubishi,Mirage,2013,PaleGoldenRod,96764,17298
36,BQZ,Buick,Regal,1996,Peru,67356,38485
37,XAW,Maserati,Alfieri,2005,DeepPink,186411,25116
37,MHS,Mercedes-Benz,GLA,1998,LightBlue,192979,41771
37,YAB,Nissan,Juke,2003,SlateGray,226001,27744
37,RZD,Volvo,S60 Cross Country,2017,Crimson,156707,16372
37,QVG,Acura,TLX,2012,GhostWhite,185901,25840
37,TNV,McLaren,650S,2000,PaleTurquoise,40325,40368
37,VKT,Genesis,Essentia,1996,YellowGreen,175759,44495
37,CXU,Mazda,RX-4,1998,PaleVioletRed,71143,16167
37,OTD,Lexus,LS,2002,Tan,233232,17258
37,ANW,Rolls-Royce,Cullinan,2012,Peru,64164,21681
37,IYO,Mazda,Three,2013,Linen,41672,43507
37,TDZ,Aston-Martin,V8 Vantage,2023,SkyBlue,195846,37971
37,FFB,Ford,F-150,2000,Navy,39269,22606
38,GUJ,Chevrolet,Blazer,2007,Cornsilk,130737,19277
38,FOF,Chevrolet,Silverado,2016,DarkGoldenRod,114586,31011
38,XVH,Volvo,S90,2015,SeaShell,107805,41568
38,GAA,Rolls-Royce,Silver Shadow,2010,DarkGoldenRod,244695,43030
38,XZJ,McLaren,765LT,2018,LightBlue,72832,26638
38,NAN,Ferrari,SF90 Stradale,2016,Peru,231488,36632
38,NDM,Infiniti,QX60 Hybrid,1997,CadetBlue,37387,33247
38,BZO,Chevrolet,Traverse,2022,GreenYellow,252833,24568
38,BUM,Hyundai,Santa Fe,2021,Yellow,220162,30167
38,BBU,Genesis,G70,2017,MediumSlateBlue,231477,36549
38,JFS,Aston-Martin,V8 Vantage,1999,Bisque,194461,31740
38,QTN,Land Rover,Discovery,2007,MistyRose,70552,34709
38,FDW,Nissan,Maxima,2003,DarkKhaki,92723,30449
38,UZV,Mini,Countryman,2015,LightSteelBlue,107927,20174
38,WUU,Subaru,Crosstrek,2007,SandyBrown,129909,17075
38,SQE,Chrysler,300,2022,Bisque,162472,41385
38,WRX,Infiniti,QX60 Hybrid,2005,LightCoral,240318,19966
38,RZN,Toyota,Camry,2007,Maroon,210856,31215
38,VNU,Chevrolet,Corvette,1998,MediumPurple,9164,36690
38,UNF,Mercedes-Benz,C-Class,1998,Pink,31849,28694
38,WOY,Hyundai,Santa Fe,2018,OliveDrab,174067,34855
38,ZYL,Mazda,MX-3,2011,MediumTurquoise,31874,36019
39,PWI,Audi,Q5,2014,LightSlateGray,39800,19882
39,URD,Alfa Romeo,4C,2004,MediumSeaGreen,73378,36653
39,OOL,GMC,Acadia,2001,SaddleBrown,181909,41579
39,DBI,Acura,TSX,2008,SlateGray,30113,27199
39,MVQ,BMW,5 Series,2018,Purple,147242,19311
39,UVR,Ferrari,488 Pista,2011,Gainsboro,106801,20022
39,BLV,Mercedes-Benz,GLB,2017,DarkRed,89706,16028
39,TXC,Subaru,Outback,2021,DeepSkyBlue,153722,30655
39,GID,Subaru,Tribeca,2011,DarkOrchid,175871,35485
39,QBY,BMW,M3,2012,WhiteSmoke,203756,36703
39,TZC,Rolls-Royce,Wraith BlackBadge,2021,GreenYellow,234816,31152
40,YZV,Lexus,LS,1999,BurlyWood,82304,44925
40,WUU,Buick,Skylark,2018,DarkTurquoise,168619,16570
40,XCO,BMW,X6,2011,FireBrick,58655,17665
40,ZHW,Toyota,Prius,2022,LightBlue,26786,44027
40,WXI,McLaren,720S Spider,2007,Chocolate,248221,24956
40,RZH,Genesis,G90,2006,Linen,171975,20029
40,YDL,Mercedes-Benz,GLC,2020,MediumOrchid,213989,42060
40,GIG,Mercedes-Benz,C-Class,2002,MediumVioletRed,236515,31707
40,OKA,Bentley,Bentayga Mulliner,2004,Wheat,213933,34788
40,ELI,Chevrolet,Trax,2005,PaleGoldenRod,131161,44352
40,UWY,Tesla,Model 3,2005,MediumAquaMarine,132067,42568
40,NJW,McLaren,600LT Spider,2017,DarkGray,111646,26533
40,DJO,Porsche,Cayman GT4,2019,OliveDrab,164516,39463
40,RQK,Aston-Martin,DB11,2017,LightSteelBlue,158866,43827
40,LTS,Ford,Expedition,1996,Maroon,178648,42905
40,AGY,Cadillac,Escalade,2015,YellowGreen,97184,19822
40,VKM,Bentley,Continental GT Speed,2017,MidnightBlue,189055,36099
41,KVJ,GMC,Sierra,2016,Purple,12730,40467
41,ZGH,Mini,Hardtop,2006,RosyBrown,42059,44914
41,ASV,Bentley,Continental GT,2001,Black,172542,17192
41,EKI,Volvo,S60 Cross Country,2023,DimGray,94078,25143
41,KWR,Kia,Stinger,2005,MediumVioletRed,14480,15903
41,BMO,Ferrari,Monza SP1,2019,PaleVioletRed,103899,27613
41,WZQ,Ferrari,488 Pista,2014,SteelBlue,137583,44257
41,ZXZ,Bentley,Bentayga Speed,2015,Brown,195849,32065
41,SCB,Land Rover,Discovery,2010,DarkSeaGreen,12224,44213
41,PKF,Ford,Explorer,2006,Cornsilk,90249,21976
41,ASV,Mazda,MX-3,2015,Yellow,171713,43648
41,CHA,Maserati,Ghibli,2002,Moccasin,246363,31738
41,UNF,Land Rover,Range Rover SVR,2018,CornflowerBlue,115533,22633
41,PBF,Bugatti,Veyron,1999,LightGray,190518,29419
41,KNQ,Infiniti,QX50,2000,Navy,78684,42871
41,WMW,Ferrari,Roma,2020,PaleTurquoise,51977,23493
41,KFV,Infiniti,QX30,2019,DarkSeaGreen,21041,27637
41,VTR,Acura,RSX,2003,PaleGoldenRod,84699,21634
41,JXB,Toyota,Highlander,2006,Khaki,65657,21483
41,YQL,Mazda,MX-3,2007,Gray,202624,33259
41,HWM,Aston-Martin,Rapide,2010,DarkTurquoise,112801,27625
41,KNH,Toyota,Camry,2007,LightYellow,166399,26109
41,ROO,Mercedes-Benz,C-Class,1997,SaddleBrown,158020,21696
42,MWR,Dodge,Nitro,2018,Chartreuse,148782,18139
42,PNR,Buick,Regal,2013,Chartreuse,37968,36867
42,CGZ,Infiniti,QX50,2005,GoldenRod,22999,44392
42,HUT,Rolls-Royce,Corniche,2013,AliceBlue,152273,26536
42,OML,Mini,Coupe,1996,White,144775,37672
42,TYK,Jaguar,XJ,1998,Magenta,61447,15318
42,VEU,Maserati,Spyder,2020,Black,56884,40257
42,TQX,Toyota,4Runner,2021,GhostWhite,248094,33472
42,WVI,Porsche,911,1999,Gray,134876,23786
42,OYQ,Hyundai,Tucson,1997,DarkOliveGreen,1724,26777
42,KGC,Chevrolet,Blazer,2009,DarkOrange,4605,29534
42,KFN,Lexus,RX,1998,DarkOrchid,21320,31563
42,WNP,Dodge,Dart,2001,Tomato,72976,25662
42,EZX,Audi,Q8,2014,LightSteelBlue,209886,39750
42,OSH,Honda,Fit,1998,FloralWhite,240079,32058
42,SEL,Infiniti,QX50,2000,PapayaWhip,117272,21450
43,FRV,Buick,Riviera,2012,PaleVioletRed,18140,29572
43,GJZ,Tesla,Model Y,2002,LightGray,253064,27950
43,HJA,Rolls-Royce,Corniche,1996,Violet,35666,40786
43,DCZ,BMW,M3,2003,IndianRed,247638,30536
43,QKH,Tesla,Model 3,2000,Thistle,199189,40121
43,ZQV,Jaguar,F-PACE SVR,2019,PapayaWhip,141341,25844
43,BSS,Mitsubishi,Outlander Sport,2001,LightBlue,79272,15139
43,EDI,Buick,Skylark,2022,OldLace,82047,24235
43,XLM,Alfa Romeo,Stelvio,2016,DarkSlateBlue,7218,42520
43,QLZ,Ford,Edge,2014,IndianRed,26138,29392
43,NGM,Bugatti,Bolide,2002,Purple,99778,39231
43,FHJ,Lamborghini,Urus,2013,PeachPuff,171453,37883
43,KAE,Acura,TLX,2016,Tan,229915,44048
43,MPK,Buick,LaCrosse,2015,PapayaWhip,161930,36185
44,VJJ,Jeep,Renegade,2018,SeaShell,44933,41512
44,ZWY,Volkswagen,Arteon,2002,LimeGreen,24946,21646
44,RRY,Mitsubishi,Galant,1998,Moccasin,22655,43142
44,OXW,Chevrolet,HHR,2021,LightPink,114682,18444
44,JSN,Subaru,Outback,2011,Orchid,71303,42142
44,RMB,Subaru,Justy,2011,DarkOrchid,156713,30739
44,JFS,Lamborghini,Centenario,2011,RoyalBlue,139960,35416
44,VFT,Volvo,S90,2008,White,162995,26453
44,POY,Volkswagen,Jetta,2014,SlateBlue,254919,42123
45,RVR,Tesla,Model Semi Truck,2009,Tomato,64940,31407
45,OSM,Mazda,CX-9,2017,Snow,252400,23051
45,XLJ,LandRover,Discovery Sport,2018,DarkOliveGreen,31983,36637
45,OTB,Bentley,Bentayga,2005,MediumBlue,78459,23913
45,YTT,Jaguar,XF,2019,DodgerBlue,56517,18360
45,KNH,Mini,Hardtop,2002,Wheat,178675,32692
45,FEO,Land Rover,Range Rover Sport,2016,SaddleBrown,121764,30766
45,QLZ,Infiniti,QX30,2017,Ivory,135669,37243
45,FCD,Aston-Martin,V12 Vantage,1998,SkyBlue,108501,39611
45,IHI,Mercedes-Benz,C-Class,2008,MediumSpringGreen,120194,22061
45,JXK,Rolls-Royce,Wraith,2007,LightYellow,8383,34284
45,JBK,Subaru,Ascent,2009,OldLace,259802,27388
45,PWO,McLaren,720S Spider,2000,SteelBlue,6798,16986
46,CDB,LandRover,Range Rover Velar,2003,LightCoral,13687,29248
46,IRD,GMC,Yukon,2000,LightYellow,258590,40428
46,EOR,Chrysler,300,2019,Red,125958,20722
46,GXU,Rolls-Royce,Wraith,2013,LawnGreen,43894,31220
46,KKI,Nissan,370Z,1998,LawnGreen,244550,30612
46,DAF,Jaguar,F-Type,2000,Cornsilk,169970,44056
46,EBE,Maserati,Quattroporte,2008,MediumOrchid,203837,44817
46,XIQ,Cadillac,CT6,2010,DarkOliveGreen,159667,40118
46,LDP,Buick,Verano,2010,OrangeRed,9153,25368
47,WWC,Nissan,Juke,2014,Aqua,223261,17157
47,LOT,Ford,Bronco,2020,LightSkyBlue,2617,41462
47,IHB,Tesla,Model 3,2017,YellowGreen,223543,33762
47,PMN,GMC,Terrain,1999,FireBrick,153587,17873
47,TNF,Land Rover,Range Rover LWB,2018,IndianRed,118302,34079
47,IXE,Kia,Sorento,2023,MediumPurple,93403,27357
47,JSA,Bentley,Continental GT,2009,OldLace,257854,18301
47,HJA,Toyota,Sequoia,2003,WhiteSmoke,251157,25760
47,YZQ,Jaguar,XF,2020,MediumAquaMarine,46303,35031
47,HKF,Buick,Enclave,2022,Lime,231032,43383
47,SQH,Kia,Stinger,2006,LightBlue,30360,27433
47,JLT,Buick,Encore,2021,DarkGray,129936,39282
47,RQA,Toyota,RAV4,2005,Cornsilk,131631,23900
48,TXO,Honda,HR-V,2019,Black,167520,15969
48,KTH,Hyundai,Kona,2021,HoneyDew,170307,31390
48,CGO,Nissan,Pathfinder,2006,DeepSkyBlue,106512,29308
48,YOV,Infiniti,QX60,2009,Yellow,239504,35213
48,BXQ,Nissan,Altima,2008,WhiteSmoke,25256,17662
48,ZGO,Mitsubishi,Montero,2018,DarkGoldenRod,185543,41070
48,UAW,Volvo,V60,1997,LightGray,126084,23429
48,PSG,Dodge,Charger,2014,DarkTurquoise,253046,15135
48,HZY,Chrysler,300,1999,Salmon,147591,36040
48,LGZ,Hyundai,Elantra,2022,LightPink,235780,26620
48,ZDD,Kia,Telluride,1997,Green,248882,24207
48,UWV,Alfa Romeo,Montreal,2020,Gold,92699,16803
48,HDY,Tesla,Model ATV,2018,DarkRed,265588,42910
48,ASW,Land Rover,Range Rover Sport,2020,Turquoise,221298,15864
48,AFR,McLaren,600LT Spider,1998,NavajoWhite,3432,27089
48,WKZ,Maserati,Alfieri,2021,LightCoral,59621,17840
48,REJ,Bentley,Bentayga Speed,2004,White,160047,19099
48,APU,GMC,Savana,2015,LavenderBlush,255735,21493
48,IMJ,Volvo,V60 Cross,2017,Magenta,225727,17118
48,HFX,Jeep,Wrangler,2011,DimGray,111275,15310
49,NPR,McLaren,675LT,2019,LightCoral,29923,37253
49,SPE,Cadillac,XT4,2017,Tomato,247901,37349
49,MAL,Infiniti,QX60 Hybrid,2003,PaleGreen,25128,29659
49,ELD,Lamborghini,Centenario,2023,DarkOrchid,18418,18553
49,VGP,Volkswagen,Jetta,2021,MediumTurquoise,238972,15819
49,GUO,Kia,Sportage,1997,DarkSalmon,159277,36763
49,BKR,BMW,X5,2007,Pink,268921,29450
49,IHN,Honda,HR-V,2005,MediumTurquoise,60406,26379
49,KGC,Cadillac,XT5,2013,WhiteSmoke,68808,18191
49,LFY,Tesla,Model Cybertruck,2017,HotPink,258951,42818
49,HHI,Honda,Passport,2018,LightGray,143021,36814
49,KLY,Mazda,Three,1996,SteelBlue,35119,43215
49,KOR,Buick,LaCrosse,2021,SeaGreen,258099,43033
49,VAG,Volkswagen,Atlas,1999,DimGray,5714,17135
50,IVH,Honda,Element,2012,SteelBlue,167353,15593
50,AGY,Acura,TSX,2005,Salmon,80331,42229
50,GUZ,Aston-Martin,Valkyrie,2016,Teal,258802,42296
50,JQP,Rolls-Royce,Dawn,2021,Chartreuse,88629,15349
50,ZUU,Buick,Verano,2001,DarkOliveGreen,194194,22183
50,YYZ,Bugatti,Veyron Super Sport,1997,FloralWhite,87733,16772
50,KXY,Acura,TLX,2016,Tan,9895,43701
50,NWP,Hyundai,Nexo,2001,Pink,86721,43593
50,QCF,Jaguar,XE,1998,Tan,10422,17153
50,ODT,Mazda,MX-3,2016,Aqua,224783,28440
50,QAM,Bentley,Continental GT Speed,2016,DarkSlateGray,124911,31505
50,KWF,Acura,RDX,2003,Maroon,84957,31347
50,VRA,Volvo,V60,2017,LavenderBlush,141909,17791
50,VNL,Volvo,S60,2005,Salmon,116695,28514
50,XOE,Honda,Ridgeline,2007,LightCyan,197268,28500
50,SAR,Maserati,Sebring,2001,LightGray,172107,34039
50,HDX,Tesla,Cybertruck,2015,Magenta,5539,27092
50,SNS,Land Rover,Range Rover,2003,Tan,34863,43069
50,LXP,Mazda,CX-9,2020,Magenta,105419,27876
50,EFZ,Tesla,Model Semi,2005,LightCyan,223535,41174
50,TZR,Cadillac,XT5,2004,Salmon,211041,36211
51,LZI,Lamborghini,Centenario,1996,PeachPuff,205567,32540
51,LBB,Buick,Skylark,1997,Maroon,94771,38420
51,MQP,Jaguar,XK,2004,RosyBrown,250425,39594
51,FLU,GMC,Yukon XL,2013,Aquamarine,154840,30018
51,LGO,McLaren,570S,2014,Coral,28358,17758
51,FRO,Nissan,Maxima,2004,Tomato,76838,35107
51,OMT,Bugatti,Veyron,2011,DarkOliveGreen,165166,33012
51,HPJ,Nissan,Murano,2019,Thistle,13382,19132
51,GBR,Maserati,Biturbo,2003,Khaki,80849,20402
51,XIR,Dodge,Durango,2010,MediumAquaMarine,254653,40559
51,VES,Bugatti,Veyron Super Sport,2005,SlateGray,42903,22996
51,OFU,Jeep,Liberty,2020,RoyalBlue,37187,23534
51,KWW,Chevrolet,Silverado,2010,LightSalmon,200264,33892
51,FAE,Lamborghini,Reventon,2016,MediumSeaGreen,162973,19892
51,MPT,Hyundai,Sonata,2015,LawnGreen,214598,26779
51,EBR,Jeep,Grand Cherokee,2017,SeaGreen,17191,37320
51,QAT,BMW,X7,1996,DarkKhaki,171581,36864
51,SHA,Hyundai,Kona,2017,MediumSpringGreen,216313,35621
51,PFR,Audi,A6,2015,Azure,232677,37079
52,JZV,Acura,RLX,2017,DarkBlue,38651,40189
52,EUP,Volvo,V60 Cross,2022,Plum,269652,27497
52,RTF,Subaru,Legacy,1999,LightGoldenRodYellow,238602,43653
52,RTF,Honda,Passport,1997,Fuchsia,162986,16110
52,IOX,Chevrolet,Traverse,2005,Yellow,96234,32589
52,NXJ,Tesla,Model ATV,2001,Turquoise,102043,19916
52,RQY,Lamborghini,Urus,2022,LightCyan,111316,35789
52,DPW,Toyota,Prius,2017,DarkGreen,260396,34120
52,RJU,Maserati,Levante,2008,GhostWhite,81622,28063
52,EDS,Bugatti,Veyron,2022,DeepSkyBlue,167614,22988
52,BTT,Mini,Cooper,1999,HotPink,32699,38357
52,XJF,Mitsubishi,Lancer,2019,Aqua,258997,22890
52,LJP,Porsche,911,2017,CadetBlue,225197,37554
52,FKO,Lexus,LFA,2004,Navy,252095,38264
52,NQF,Infiniti,QX60 Hybrid,2013,DarkMagenta,84949,35637
52,MLJ,Nissan,Rogue,2004,Tomato,132179,15327
52,QMU,Bugatti,Chiro Sport,2005,SlateGray,155159,39170
53,CFY,Mini,Convertible,2021,Purple,149152,37915
53,GPL,Cadillac,CTS,2012,Violet,120607,26833
53,LNB,Jaguar,F-PACE SVR,2010,LightBlue,87512,41378
53,OKJ,Mini,Clubman,2004,FloralWhite,248880,15797
53,JUX,Toyota,Sequoia,2015,Purple,24871,17300
53,JRM,Hyundai,Tucson,2009,Purple,246060,29268
53,ULH,Lamborghini,Sian,1997,BurlyWood,41210,18999
53,CDA,Infiniti,QX50,2017,LawnGreen,219465,39183
53,XHU,Buick,LaCrosse,2009,Gray,30378,42242
53,EXZ,Rolls-Royce,Silver Shadow,2017,GhostWhite,93556,40914
53,EWY,Honda,HR-V,2012,OliveDrab,120558,37369
53,YPR,BMW,X3,2014,IndianRed,168052,34013
53,NFK,Bentley,Continental GT Speed,2015,HoneyDew,239127,28512
53,KJU,Buick,Century,1997,Chartreuse,111148,20536
53,PWO,GMC,Yukon XL,1998,DarkSlateBlue,23420,21662
54,UOI,Aston Martin,Vantage Roadster,1998,HotPink,164408,16960
54,TWW,Ferrari,488 Pista,2000,LightPink,163124,26084
54,ALS,McLaren,600LT Spider,2011,LightCoral,125332,36385
54,RWW,Aston-Martin,V8 Vantage,2014,GreenYellow,53480,27869
54,DTU,Acura,RSX,2014,DimGray,148859,38045
54,KZN,Jaguar,XK,1996,Maroon,4020,30705
54,XQO,Ford,Expedition,2015,Snow,197828,34498
54,FAV,Volvo,S60,2005,Orchid,141098,18125
54,CHR,Acura,TSX,2012,RosyBrown,68810,18135
54,IEQ,Volkswagen,Tiguan Allspace,2021,SkyBlue,203084,31197
54,IZS,Tesla,Model S,2021,Snow,110382,44631
54,UAX,Porsche,911 GT3,2008,MediumPurple,128177,33602
54,HNM,GMC,Sierra,1996,Snow,254984,42066
54,ACK,Mazda,MX-3,2017,SlateBlue,43714,26216
54,XPZ,Maserati,Kubang,2022,OrangeRed,212804,33315
54,PRW,Nissan,Altima,2021,Khaki,260043,32385
54,OBA,Rolls-Royce,Wraith BlackBadge,2013,DimGray,71506,41496
55,IME,Subaru,SVX,2011,Tomato,29590,35169
55,PUD,Bugatti,Bolide,2007,Gainsboro,172585,42202
55,SHA,Bentley,Mulsanne,2000,SeaGreen,90618,41875
55,UWP,Dodge,Journey,2017,LightBlue,153683,41145
55,ABX,Nissan,Maxima,2010,SeaGreen,223328,33345
55,ORN,Audi,A8,2007,DarkOrchid,196698,27307
55,ONY,Tesla,Model Roadster,2007,Red,100008,39963
55,TXS,LandRover,Discovery Sport,2005,Gold,67011,24597
55,DJQ,BMW,7 Series,1998,DarkOliveGreen,229185,29990
55,NDK,Dodge,Durango,2016,IndianRed,40735,21278
55,KMN,Mini,Convertible,2001,GoldenRod,264708,44452
55,KWF,Lamborghini,Huracan,2021,DeepPink,181609,26353
55,WKZ,Ferrari,SF90 Stradale,2003,Gainsboro,89504,39058
55,RWE,Maserati,Alfieri,2010,Moccasin,165207,34107
55,KFN,Kia,Cadenza,2019,Yellow,192993,17302
55,TVK,Acura,TLX,2011,RoyalBlue,26588,23242
55,HLV,Bugatti,Chiro Sport,2010,Sienna,172398,44686
55,DOW,Bugatti,Chiron Pur Sport,2007,CadetBlue,69495,37927
55,BGC,Aston-Martin,DB11,1996,SteelBlue,170840,33785
55,OIX,Volkswagen,Tiguan,2006,YellowGreen,3472,19911
56,COF,Ferrari,SF90 Stradale,2020,Black,222487,15857
56,TZH,GMC,Canyon,2006,FireBrick,250622,22937
56,YZC,GMC,Canyon,1996,DarkGreen,56779,29508
56,IQS,Volvo,V60 Cross,2009,Fuchsia,9126,35129
56,KPT,Lexus,ES,2012,Wheat,92054,21808
56,EDI,Honda,Element,2001,Maroon,266872,15847
56,CVZ,Mazda,RX-8,2015,Indigo,75722,40709
56,DSM,Bugatti,Divo,2023,SteelBlue,108018,21963
56,IAC,Mazda,RX-7,1997,DarkKhaki,102746,33235
56,QNP,Cadillac,CT6,2006,NavajoWhite,227856,43649
56,VXV,Toyota,Camry,2012,SandyBrown,114483,40946
56,UXF,GMC,Canyon,2001,MidnightBlue,252148,26258
56,GAX,Porsche,718 Boxster,2023,BlueViolet,133617,20723
56,FAM,Buick,Riviera,2020,Pink,34410,15213
56,HVC,Cadillac,CT6,1998,Pink,78714,41255
56,NKG,Cadillac,XT4,1997,Cyan,98140,31052
56,TCK,Bentley,Continental GT Speed,2015,DodgerBlue,135444,44470
56,JRX,Infiniti,QX50,2012,BlanchedAlmond,213610,16190
56,TZH,Alfa,Romeo 8C,2009,Snow,196043,44917
56,VLU,Aston-Martin,Superleggera,2014,LightSlateGray,151432,27638
56,RZN,Ferrari,812 Superfast,2021,MidnightBlue,181428,18472
56,UWW,Jaguar,I-PACE,2023,BlueViolet,139122,36467
56,UWT,Mercedes-Benz,GLC,2012,Salmon,233742,23051
56,EUJ,Lamborghini,Gallardo,2019,Chocolate,212784,16985
57,BHD,Kia,Cadenza,2018,LightPink,77600,40530
57,SLF,Chevrolet,Equinox,2000,DodgerBlue,152022,23949
57,VDO,Genesis,GV80,2006,Maroon,182740,44747
57,NHM,Aston-Martin,V8 Vantage,2006,MediumOrchid,142622,43563
57,KPD,Audi,Q8,2007,HoneyDew,94795,23560
57,YYQ,Alfa,Romeo 6C,1998,Snow,269683,29997
57,UAJ,Land Rover,Range Rover Evoque,2016,YellowGreen,268661,41844
57,GPT,Audi,E-Tron,2013,DarkGreen,82440,24687
57,WWC,Cadillac,XT8,2001,SeaShell,62197,42869
57,NDA,Infiniti,QX50,1999,Lime,267535,24114
57,ILG,Audi,Q8,2009,OrangeRed,84104,31492
57,LSO,Lexus,LFA,2001,HotPink,176543,30214
57,UDJ,Infiniti,QX50,2005,Gold,250125,42291
57,TNC,Nissan,Armada,2001,LightGoldenRodYellow,150455,41276
57,EVC,Mazda,RX-7,2010,RoyalBlue,162592,41406
58,TJP,Mitsubishi,Outlander Sport,2015,LightSeaGreen,190661,18478
58,ZMK,Tesla,Model S,1998,CadetBlue,16773,26441
58,GGO,GMC,Sierra HD,2009,DarkOliveGreen,16077,22417
58,ZBB,Porsche,Cayman GT4,2008,DarkSlateGray,89020,24889
58,GAA,Hyundai,Elantra,2016,OliveDrab,251562,44005
58,TUG,Kia,Soul,2006,Chartreuse,38732,38813
58,QTN,Mazda,MX-5,2020,LightBlue,6869,16132
58,NQL,Volvo,XC90,2005,Red,149651,17911
58,PUD,Tesla,Model Roadster,2016,Crimson,119016,32913
58,CXU,Bentley,Bentayga Mulliner,2002,DarkGray,34161,21367
58,PVC,Dodge,Magnum,1996,Linen,202038,15577
58,TNP,Buick,Cascada,2021,MediumPurple,60359,36712
58,GVC,Dodge,Dart,2004,PaleTurquoise,118437,25357
